X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.985000e+02,5.000000e-01
217,3.20e+00,4.80e+00,
218,3.20e+00,4.88e+00,
219,3.28e+00,4.80e+00,
220,3.20e+00,4.88e+00,
221,3.28e+00,4.80e+00,
222,3.20e+00,4.88e+00,
223,3.28e+00,4.80e+00,
224,3.20e+00,4.88e+00,
225,3.28e+00,4.80e+00,
226,3.20e+00,4.88e+00,
227,3.28e+00,4.80e+00,
228,3.28e+00,4.88e+00,
229,3.20e+00,4.80e+00,
230,3.20e+00,4.80e+00,
231,3.28e+00,4.88e+00,
232,3.20e+00,4.88e+00,
233,3.28e+00,4.80e+00,
234,3.28e+00,4.88e+00,
235,3.20e+00,4.80e+00,
236,3.20e+00,4.88e+00,
237,3.32e+00,4.80e+00,
238,3.28e+00,4.88e+00,
239,3.20e+00,4.80e+00,
240,3.20e+00,4.88e+00,
241,3.32e+00,4.80e+00,
242,3.20e+00,4.88e+00,
243,3.28e+00,4.80e+00,
244,3.20e+00,4.88e+00,
245,3.32e+00,4.80e+00,
246,3.20e+00,4.88e+00,
247,3.28e+00,4.80e+00,
248,3.20e+00,4.88e+00,
249,3.32e+00,4.80e+00,
250,3.20e+00,4.88e+00,
251,3.32e+00,4.80e+00,
252,3.32e+00,4.80e+00,
253,3.20e+00,4.88e+00,
254,3.24e+00,4.88e+00,
255,3.32e+00,4.80e+00,
256,3.20e+00,4.88e+00,
257,3.32e+00,4.80e+00,
258,3.24e+00,4.88e+00,
259,3.32e+00,4.80e+00,
260,3.24e+00,4.80e+00,
261,3.32e+00,4.88e+00,
262,3.20e+00,4.88e+00,
263,3.32e+00,4.80e+00,
264,3.32e+00,4.88e+00,
265,3.24e+00,4.80e+00,
266,3.32e+00,4.88e+00,
267,3.24e+00,4.80e+00,
268,3.32e+00,4.88e+00,
269,3.24e+00,4.80e+00,
270,3.32e+00,4.88e+00,
271,3.24e+00,4.80e+00,
272,3.32e+00,4.88e+00,
273,3.24e+00,4.80e+00,
274,3.32e+00,4.80e+00,
275,3.24e+00,4.88e+00,
276,3.32e+00,4.88e+00,
277,3.24e+00,4.80e+00,
278,3.24e+00,4.88e+00,
279,3.32e+00,4.80e+00,
280,3.32e+00,4.88e+00,
281,3.24e+00,4.80e+00,
282,3.32e+00,4.80e+00,
283,3.24e+00,4.88e+00,
284,3.32e+00,4.88e+00,
285,3.24e+00,4.80e+00,
286,3.32e+00,4.88e+00,
287,3.24e+00,4.80e+00,
288,3.24e+00,4.88e+00,
289,3.32e+00,4.80e+00,
290,3.24e+00,4.88e+00,
291,3.32e+00,4.80e+00,
292,3.24e+00,4.88e+00,
293,3.32e+00,4.80e+00,
294,3.32e+00,4.88e+00,
295,3.24e+00,4.80e+00,
296,3.28e+00,4.88e+00,
297,3.24e+00,4.80e+00,
298,3.24e+00,4.88e+00,
299,3.32e+00,4.80e+00,
300,3.24e+00,4.88e+00,
301,3.32e+00,4.80e+00,
302,3.24e+00,4.80e+00,
303,3.32e+00,4.88e+00,
304,3.24e+00,4.80e+00,
305,3.36e+00,4.88e+00,
306,3.24e+00,4.80e+00,
307,3.32e+00,4.88e+00,
308,3.24e+00,4.88e+00,
309,3.32e+00,4.80e+00,
310,3.24e+00,4.88e+00,
311,3.36e+00,4.80e+00,
312,3.24e+00,4.88e+00,
313,3.32e+00,4.80e+00,
314,3.24e+00,4.88e+00,
315,3.36e+00,4.80e+00,
316,3.24e+00,4.88e+00,
317,3.36e+00,4.80e+00,
318,3.24e+00,4.80e+00,
319,3.36e+00,4.88e+00,
320,3.28e+00,4.88e+00,
321,3.36e+00,4.80e+00,
322,3.36e+00,4.88e+00,
323,3.24e+00,4.80e+00,
324,3.36e+00,4.88e+00,
325,3.24e+00,4.80e+00,
326,3.36e+00,4.88e+00,
327,3.28e+00,4.80e+00,
328,3.28e+00,4.88e+00,
329,3.36e+00,4.80e+00,
330,3.28e+00,4.88e+00,
331,3.36e+00,4.80e+00,
332,3.36e+00,4.88e+00,
333,3.28e+00,4.80e+00,
334,3.36e+00,4.88e+00,
335,3.28e+00,4.80e+00,
336,3.32e+00,4.88e+00,
337,3.36e+00,4.80e+00,
338,3.36e+00,4.80e+00,
339,3.28e+00,4.88e+00,
340,3.36e+00,4.88e+00,
341,3.28e+00,4.80e+00,
342,3.32e+00,4.88e+00,
343,3.36e+00,4.80e+00,
344,3.36e+00,4.88e+00,
345,3.28e+00,4.80e+00,
346,3.36e+00,4.88e+00,
347,3.32e+00,4.80e+00,
348,3.32e+00,4.88e+00,
349,3.36e+00,4.80e+00,
350,3.28e+00,4.88e+00,
351,3.36e+00,4.80e+00,
352,3.28e+00,4.80e+00,
353,3.36e+00,4.88e+00,
354,3.36e+00,4.80e+00,
355,3.28e+00,4.88e+00,
356,3.28e+00,4.80e+00,
357,3.36e+00,4.88e+00,
358,3.36e+00,4.88e+00,
359,3.28e+00,4.80e+00,
360,3.36e+00,4.88e+00,
361,3.28e+00,4.80e+00,
362,3.36e+00,4.88e+00,
363,3.28e+00,4.80e+00,
364,3.36e+00,4.88e+00,
365,3.28e+00,4.80e+00,
366,3.36e+00,4.88e+00,
367,3.28e+00,4.80e+00,
368,3.36e+00,4.88e+00,
369,3.28e+00,4.80e+00,
370,3.36e+00,4.88e+00,
371,3.28e+00,4.80e+00,
372,3.36e+00,4.88e+00,
373,3.28e+00,4.80e+00,
374,3.28e+00,4.80e+00,
375,3.36e+00,4.88e+00,
376,3.36e+00,4.88e+00,
377,3.28e+00,4.80e+00,
378,3.36e+00,4.80e+00,
379,3.28e+00,4.88e+00,
380,3.28e+00,4.88e+00,
381,3.36e+00,4.80e+00,
382,3.28e+00,4.80e+00,
383,3.36e+00,4.88e+00,
384,3.36e+00,4.80e+00,
385,3.28e+00,4.88e+00,
386,3.28e+00,4.80e+00,
387,3.36e+00,4.88e+00,
388,3.36e+00,4.80e+00,
389,3.28e+00,4.88e+00,
390,3.28e+00,4.88e+00,
391,3.36e+00,4.80e+00,
392,3.28e+00,4.88e+00,
393,3.36e+00,4.80e+00,
394,3.28e+00,4.88e+00,
395,3.36e+00,4.80e+00,
396,3.28e+00,4.80e+00,
397,3.36e+00,4.88e+00,
398,3.28e+00,4.88e+00,
399,3.36e+00,4.80e+00,
400,3.28e+00,4.88e+00,
401,3.36e+00,4.80e+00,
402,3.28e+00,4.88e+00,
403,3.36e+00,4.80e+00,
404,3.28e+00,4.80e+00,
405,3.36e+00,4.88e+00,
406,3.28e+00,4.88e+00,
407,3.36e+00,4.80e+00,
408,3.28e+00,4.88e+00,
409,3.36e+00,4.80e+00,
410,3.28e+00,4.88e+00,
411,3.36e+00,4.80e+00,
412,3.28e+00,4.88e+00,
413,3.40e+00,4.80e+00,
414,3.28e+00,4.88e+00,
415,3.36e+00,4.80e+00,
416,3.28e+00,4.80e+00,
417,3.40e+00,4.88e+00,
418,3.40e+00,4.88e+00,
419,3.28e+00,4.80e+00,
420,3.40e+00,4.88e+00,
421,3.28e+00,4.80e+00,
422,3.40e+00,4.88e+00,
423,3.28e+00,4.80e+00,
424,3.28e+00,4.88e+00,
425,3.40e+00,4.80e+00,
426,3.28e+00,4.80e+00,
427,3.40e+00,4.88e+00,
428,3.40e+00,4.88e+00,
429,3.28e+00,4.80e+00,
430,3.40e+00,4.88e+00,
431,3.32e+00,4.80e+00,
432,3.40e+00,4.88e+00,
433,3.32e+00,4.80e+00,
434,3.28e+00,4.80e+00,
435,3.40e+00,4.88e+00,
436,3.40e+00,4.88e+00,
437,3.32e+00,4.80e+00,
438,3.40e+00,4.88e+00,
439,3.32e+00,4.80e+00,
440,3.40e+00,4.80e+00,
441,3.32e+00,4.88e+00,
442,3.40e+00,4.88e+00,
443,3.32e+00,4.80e+00,
444,3.32e+00,4.88e+00,
445,3.40e+00,4.80e+00,
446,3.40e+00,4.88e+00,
447,3.32e+00,4.80e+00,
448,3.40e+00,4.88e+00,
449,3.32e+00,4.80e+00,
450,3.40e+00,4.80e+00,
451,3.32e+00,4.88e+00,
452,3.40e+00,4.88e+00,
453,3.32e+00,4.80e+00,
454,3.40e+00,4.88e+00,
455,3.32e+00,4.80e+00,
456,3.40e+00,4.88e+00,
457,3.32e+00,4.80e+00,
458,3.40e+00,4.88e+00,
459,3.32e+00,4.80e+00,
460,3.40e+00,4.88e+00,
461,3.32e+00,4.80e+00,
462,3.36e+00,4.88e+00,
463,3.40e+00,4.80e+00,
464,3.36e+00,4.88e+00,
465,3.40e+00,4.80e+00,
466,3.40e+00,4.88e+00,
467,3.32e+00,4.80e+00,
468,3.40e+00,4.88e+00,
469,3.32e+00,4.80e+00,
470,3.40e+00,4.80e+00,
471,3.32e+00,4.88e+00,
472,3.40e+00,4.88e+00,
473,3.32e+00,4.80e+00,
474,3.40e+00,4.88e+00,
475,3.32e+00,4.80e+00,
476,3.40e+00,4.88e+00,
477,3.32e+00,4.80e+00,
478,3.36e+00,4.80e+00,
479,3.40e+00,4.88e+00,
480,3.36e+00,4.88e+00,
481,3.40e+00,4.80e+00,
482,3.40e+00,4.88e+00,
483,3.32e+00,4.80e+00,
484,3.40e+00,4.88e+00,
485,3.32e+00,4.80e+00,
486,3.40e+00,4.88e+00,
487,3.36e+00,4.80e+00,
488,3.32e+00,4.88e+00,
489,3.40e+00,4.80e+00,
490,3.40e+00,4.88e+00,
491,3.36e+00,4.80e+00,
492,3.40e+00,4.88e+00,
493,3.32e+00,4.80e+00,
494,3.40e+00,4.88e+00,
495,3.36e+00,4.80e+00,
496,3.40e+00,4.80e+00,
497,3.32e+00,4.88e+00,
498,3.40e+00,4.88e+00,
499,3.36e+00,4.80e+00,
500,3.40e+00,4.88e+00,
501,3.32e+00,4.80e+00,
502,3.40e+00,4.88e+00,
503,3.32e+00,4.80e+00,
504,3.40e+00,4.88e+00,
505,3.32e+00,4.80e+00,
506,3.40e+00,4.88e+00,
507,3.32e+00,4.80e+00,
508,3.40e+00,4.80e+00,
509,3.32e+00,4.88e+00,
510,3.40e+00,4.88e+00,
511,3.32e+00,4.80e+00,
512,3.40e+00,4.88e+00,
513,3.36e+00,4.80e+00,
514,3.40e+00,4.88e+00,
515,3.32e+00,4.80e+00,
516,3.40e+00,4.88e+00,
517,3.32e+00,4.80e+00,
518,3.40e+00,4.80e+00,
519,3.32e+00,4.88e+00,
520,3.40e+00,4.80e+00,
521,3.36e+00,4.88e+00,
522,3.40e+00,4.88e+00,
523,3.32e+00,4.80e+00,
524,3.40e+00,4.88e+00,
525,3.32e+00,4.80e+00,
526,3.36e+00,4.80e+00,
527,3.40e+00,4.88e+00,
528,3.40e+00,4.80e+00,
529,3.32e+00,4.88e+00,
530,3.40e+00,4.88e+00,
531,3.32e+00,4.80e+00,
532,3.40e+00,4.88e+00,
533,3.32e+00,4.80e+00,
534,3.40e+00,4.88e+00,
535,3.32e+00,4.80e+00,
536,3.40e+00,4.88e+00,
537,3.32e+00,4.80e+00,
538,3.40e+00,4.88e+00,
539,3.32e+00,4.80e+00,
540,3.40e+00,4.88e+00,
541,3.32e+00,4.80e+00,
542,3.40e+00,4.88e+00,
543,3.32e+00,4.80e+00,
544,3.40e+00,4.88e+00,
545,3.36e+00,4.80e+00,
546,3.40e+00,4.88e+00,
547,3.32e+00,4.80e+00,
548,3.40e+00,4.88e+00,
549,3.32e+00,4.80e+00,
550,3.40e+00,4.88e+00,
551,3.32e+00,4.80e+00,
552,3.40e+00,4.88e+00,
553,3.32e+00,4.80e+00,
554,3.32e+00,4.88e+00,
555,3.40e+00,4.80e+00,
556,3.40e+00,4.88e+00,
557,3.32e+00,4.80e+00,
558,3.40e+00,4.88e+00,
559,3.32e+00,4.80e+00,
560,3.40e+00,4.88e+00,
561,3.32e+00,4.80e+00,
562,3.40e+00,4.88e+00,
563,3.32e+00,4.80e+00,
564,3.40e+00,4.88e+00,
565,3.32e+00,4.80e+00,
566,3.40e+00,4.88e+00,
567,3.32e+00,4.80e+00,
568,3.40e+00,4.88e+00,
569,3.32e+00,4.80e+00,
570,3.40e+00,4.88e+00,
571,3.32e+00,4.80e+00,
572,3.40e+00,4.80e+00,
573,3.32e+00,4.88e+00,
574,3.40e+00,4.88e+00,
575,3.32e+00,4.80e+00,
576,3.40e+00,4.88e+00,
577,3.32e+00,4.80e+00,
578,3.40e+00,4.88e+00,
579,3.32e+00,4.80e+00,
580,3.40e+00,4.88e+00,
581,3.32e+00,4.80e+00,
582,3.40e+00,4.88e+00,
583,3.32e+00,4.80e+00,
584,3.40e+00,4.80e+00,
585,3.32e+00,4.88e+00,
586,3.40e+00,4.88e+00,
587,3.32e+00,4.80e+00,
588,3.40e+00,4.88e+00,
589,3.32e+00,4.80e+00,
590,3.40e+00,4.88e+00,
591,3.32e+00,4.80e+00,
592,3.40e+00,4.88e+00,
593,3.32e+00,4.80e+00,
594,3.40e+00,4.88e+00,
595,3.32e+00,4.80e+00,
596,3.32e+00,4.88e+00,
597,3.40e+00,4.80e+00,
598,3.32e+00,4.88e+00,
599,3.40e+00,4.80e+00,
600,3.40e+00,4.88e+00,
601,3.32e+00,4.80e+00,
602,3.40e+00,4.88e+00,
603,3.32e+00,4.80e+00,
604,3.40e+00,4.88e+00,
605,3.32e+00,4.80e+00,
606,3.32e+00,4.88e+00,
607,3.40e+00,4.80e+00,
608,3.40e+00,4.88e+00,
609,3.32e+00,4.80e+00,
610,3.40e+00,4.88e+00,
611,3.32e+00,4.80e+00,
612,3.40e+00,4.88e+00,
613,3.32e+00,4.80e+00,
614,3.32e+00,4.88e+00,
615,3.40e+00,4.80e+00,
616,3.40e+00,4.88e+00,
617,3.36e+00,4.80e+00,
618,3.40e+00,4.80e+00,
619,3.32e+00,4.88e+00,
620,3.40e+00,4.88e+00,
621,3.32e+00,4.80e+00,
622,3.40e+00,4.80e+00,
623,3.32e+00,4.88e+00,
624,3.40e+00,4.88e+00,
625,3.32e+00,4.80e+00,
626,3.40e+00,4.88e+00,
627,3.32e+00,4.80e+00,
628,3.40e+00,4.88e+00,
629,3.32e+00,4.80e+00,
630,3.40e+00,4.88e+00,
631,3.32e+00,4.80e+00,
632,3.40e+00,4.88e+00,
633,3.32e+00,4.80e+00,
634,3.40e+00,4.88e+00,
635,3.32e+00,4.80e+00,
636,3.40e+00,4.88e+00,
637,3.32e+00,4.80e+00,
638,3.40e+00,4.88e+00,
639,3.32e+00,4.80e+00,
640,3.40e+00,4.80e+00,
641,3.32e+00,4.88e+00,
642,3.40e+00,4.88e+00,
643,3.32e+00,4.80e+00,
644,3.40e+00,4.88e+00,
645,3.32e+00,4.80e+00,
646,3.40e+00,4.88e+00,
647,3.32e+00,4.80e+00,
648,3.40e+00,4.80e+00,
649,3.32e+00,4.88e+00,
650,3.40e+00,4.88e+00,
651,3.32e+00,4.80e+00,
652,3.40e+00,4.80e+00,
653,3.32e+00,4.88e+00,
654,3.40e+00,4.88e+00,
655,3.32e+00,4.80e+00,
656,3.40e+00,4.88e+00,
657,3.32e+00,4.80e+00,
658,3.40e+00,4.88e+00,
659,3.32e+00,4.80e+00,
660,3.40e+00,4.88e+00,
661,3.36e+00,4.80e+00,
662,3.40e+00,4.88e+00,
663,3.32e+00,4.80e+00,
664,3.36e+00,4.80e+00,
665,3.40e+00,4.88e+00,
666,3.40e+00,4.88e+00,
667,3.32e+00,4.80e+00,
668,3.40e+00,4.88e+00,
669,3.32e+00,4.80e+00,
670,3.40e+00,4.80e+00,
671,3.32e+00,4.88e+00,
672,3.40e+00,4.88e+00,
673,3.36e+00,4.80e+00,
674,3.36e+00,4.88e+00,
675,3.40e+00,4.80e+00,
676,3.40e+00,4.88e+00,
677,3.32e+00,4.80e+00,
678,3.40e+00,4.80e+00,
679,3.32e+00,4.88e+00,
680,3.36e+00,4.88e+00,
681,3.40e+00,4.80e+00,
682,3.40e+00,4.88e+00,
683,3.32e+00,4.80e+00,
684,3.40e+00,4.88e+00,
685,3.32e+00,4.80e+00,
686,3.40e+00,4.88e+00,
687,3.32e+00,4.80e+00,
688,3.40e+00,4.88e+00,
689,3.32e+00,4.80e+00,
690,3.40e+00,4.88e+00,
691,3.32e+00,4.80e+00,
692,3.40e+00,4.88e+00,
693,3.32e+00,4.80e+00,
694,3.40e+00,4.88e+00,
695,3.32e+00,4.80e+00,
696,3.40e+00,4.88e+00,
697,3.32e+00,4.80e+00,
698,3.32e+00,4.88e+00,
699,3.40e+00,4.80e+00,
700,3.40e+00,4.80e+00,
701,3.32e+00,4.88e+00,
702,3.40e+00,4.88e+00,
703,3.32e+00,4.80e+00,
704,3.40e+00,4.88e+00,
705,3.32e+00,4.80e+00,
706,3.40e+00,4.80e+00,
707,3.32e+00,4.88e+00,
708,3.40e+00,4.80e+00,
709,3.32e+00,4.88e+00,
710,3.32e+00,4.88e+00,
711,3.40e+00,4.80e+00,
712,3.40e+00,4.88e+00,
713,3.32e+00,4.80e+00,
714,3.32e+00,4.88e+00,
715,3.40e+00,4.80e+00,
716,3.32e+00,4.88e+00,
717,3.40e+00,4.80e+00,
718,3.40e+00,4.88e+00,
719,3.32e+00,4.80e+00,
720,3.32e+00,4.88e+00,
721,3.40e+00,4.80e+00,
722,3.32e+00,4.88e+00,
723,3.40e+00,4.80e+00,
724,3.40e+00,4.88e+00,
725,3.32e+00,4.80e+00,
726,3.32e+00,4.88e+00,
727,3.40e+00,4.80e+00,
728,3.40e+00,4.88e+00,
729,3.32e+00,4.80e+00,
730,3.32e+00,4.88e+00,
731,3.40e+00,4.80e+00,
732,3.32e+00,4.88e+00,
733,3.40e+00,4.80e+00,
734,3.40e+00,4.88e+00,
735,3.32e+00,4.80e+00,
736,3.32e+00,4.80e+00,
737,3.40e+00,4.88e+00,
738,3.40e+00,4.88e+00,
739,3.32e+00,4.80e+00,
740,3.40e+00,4.88e+00,
741,3.32e+00,4.80e+00,
742,3.32e+00,4.88e+00,
743,3.40e+00,4.80e+00,
744,3.32e+00,4.80e+00,
745,3.40e+00,4.88e+00,
746,3.32e+00,4.88e+00,
747,3.40e+00,4.80e+00,
748,3.32e+00,4.88e+00,
749,3.40e+00,4.80e+00,
750,3.32e+00,4.88e+00,
751,3.40e+00,4.80e+00,
752,3.32e+00,4.88e+00,
753,3.40e+00,4.80e+00,
754,3.32e+00,4.88e+00,
755,3.40e+00,4.80e+00,
756,3.32e+00,4.88e+00,
757,3.40e+00,4.80e+00,
758,3.32e+00,4.88e+00,
759,3.40e+00,4.80e+00,
760,3.32e+00,4.88e+00,
761,3.44e+00,4.80e+00,
762,3.32e+00,4.88e+00,
763,3.44e+00,4.80e+00,
764,3.32e+00,4.88e+00,
765,3.40e+00,4.80e+00,
766,3.32e+00,4.88e+00,
767,3.40e+00,4.80e+00,
768,3.32e+00,4.88e+00,
769,3.40e+00,4.80e+00,
770,3.32e+00,4.88e+00,
771,3.44e+00,4.80e+00,
772,3.32e+00,4.88e+00,
773,3.44e+00,4.80e+00,
774,3.32e+00,4.88e+00,
775,3.40e+00,4.80e+00,
776,3.32e+00,4.88e+00,
777,3.40e+00,4.80e+00,
778,3.40e+00,4.88e+00,
779,3.32e+00,4.80e+00,
780,3.32e+00,4.88e+00,
781,3.36e+00,4.80e+00,
782,3.32e+00,4.88e+00,
783,3.40e+00,4.80e+00,
784,3.32e+00,4.88e+00,
785,3.40e+00,4.80e+00,
786,3.32e+00,4.80e+00,
787,3.40e+00,4.88e+00,
788,3.40e+00,4.88e+00,
789,3.32e+00,4.80e+00,
790,3.40e+00,4.88e+00,
791,3.32e+00,4.80e+00,
792,3.32e+00,4.88e+00,
793,3.40e+00,4.80e+00,
794,3.32e+00,4.80e+00,
795,3.40e+00,4.88e+00,
796,3.40e+00,4.88e+00,
797,3.32e+00,4.80e+00,
798,3.44e+00,4.88e+00,
799,3.32e+00,4.80e+00,
800,3.32e+00,4.88e+00,
801,3.40e+00,4.80e+00,
802,3.32e+00,4.88e+00,
803,3.44e+00,4.80e+00,
804,3.32e+00,4.88e+00,
805,3.40e+00,4.80e+00,
806,3.32e+00,4.88e+00,
807,3.40e+00,4.80e+00,
808,3.32e+00,4.88e+00,
809,3.36e+00,4.80e+00,
810,3.32e+00,4.88e+00,
811,3.40e+00,4.80e+00,
812,3.32e+00,4.88e+00,
813,3.40e+00,4.80e+00,
814,3.32e+00,4.88e+00,
815,3.40e+00,4.80e+00,
816,3.32e+00,4.88e+00,
